Open,High,Low,Close,Volume,ret5,ma5,ret20,ma20,ret60,ma60,ret120,ma120,ma20_slope,rsi14,volume_ma20,volume_ratio,ma20_deviation,symbol,date,benchmark_ret20,benchmark_ret60,market_regime,rs20_rank_pct,rs60_rank_pct,period_date,as_of_date,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,current_assets,current_liabilities,assets,liabilities,equity,cash,short_borrowings,long_borrowings,bonds_payable,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score,fundamental_score,fundamental_pass,technical_score,score,final_score,fundamental_rank
1430.0,1430.0,1345.0,1400.0,5221622.0,-0.04109589041095896,1439.0,0.1914893617021276,1258.5,0.8507960304582207,1114.2352111816406,1.1267696616737983,862.3241241455078,0.04439834024896266,68.6046511627907,3571204.25,1.462145997390096,0.11243543901469999,6446.TW,2026-08-18,0.023414649032964974,0.04700732081413039,neutral,0.052363299351251155,0.005560704355885079,2026-03-31,2026-05-15,5121378000.0,4500097000.0,2087077000.0,2335581000.0,185954000.0,2149627000.0,5.79,30923112000.0,4737365000.0,40089669000.0,5635458000.0,34454211000.0,24175410000.0,,43340000.0,,0.0796178766653779,1920908360.822853,35352304000.0,0.0543361575761187,0.0623908351870254,0.0536204726459577,0.1635636932739513,0.8786887044853944,0.4075225456898514,0.4197360554132111,0.572274143110902,,,96.8555062833974,96.8555062833974,False,88.06130757027368,88.06130757027368,90.25985724855461,13.0
